,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,country,geometry,substation_lv
0,0,0,154000,False,substation,False,transmission,0.0,129.026,35.2372,KR,POINT (129.026 35.2372),True
1,1,0,345000,False,substation,False,transmission,0.0,129.027,35.2382,KR,POINT (129.027 35.2382),False
2,2,1,154000,False,substation,False,transmission,0.0,126.7878,36.4666,KR,POINT (126.7878 36.4666),True
3,3,1,345000,False,substation,False,transmission,0.0,126.7888,36.4676,KR,POINT (126.7888 36.4676),False
4,4,2,154000,False,substation,False,transmission,0.0,129.3962,35.9461,KR,POINT (129.3962 35.9461),True
5,5,2,345000,False,substation,False,transmission,0.0,129.3972,35.9471,KR,POINT (129.3972 35.9471),False
6,6,3,154000,False,substation,False,transmission,0.0,129.2147,35.6789,KR,POINT (129.2147 35.6789),True
7,7,3,345000,False,substation,False,transmission,0.0,129.2157,35.6799,KR,POINT (129.2157 35.6799),False
8,8,3,354000,False,substation,False,transmission,0.0,129.2167,35.6809,KR,POINT (129.2167 35.6809),False
9,9,4,145000,False,substation,False,transmission,0.0,129.3398,35.4809,KR,POINT (129.3398 35.4809),True
10,10,4,154000,False,substation,False,transmission,0.0,129.3408,35.4819,KR,POINT (129.3408 35.4819),False
11,11,4,345000,False,substation,False,transmission,0.0,129.3418,35.4829,KR,POINT (129.3418 35.4829),False
12,12,4,354000,False,substation,False,transmission,0.0,129.3428,35.4839,KR,POINT (129.3428 35.4839),False
13,13,5,154000,False,substation,False,transmission,0.0,129.2964,35.3276,KR,POINT (129.2964 35.3276),True
14,14,5,345000,False,substation,False,transmission,0.0,129.2974,35.3286,KR,POINT (129.2974 35.3286),False
15,15,5,765000,False,substation,False,transmission,0.0,129.2984,35.3296,KR,POINT (129.2984 35.3296),False
16,16,6,154000,False,substation,False,transmission,0.0,126.4177,35.4081,KR,POINT (126.4177 35.4081),True
17,17,6,345000,False,substation,False,transmission,0.0,126.4187,35.4091,KR,POINT (126.4187 35.4091),False
18,18,6,380000,False,substation,False,transmission,0.0,126.4197,35.4101,KR,POINT (126.4197 35.4101),False
19,19,7,154000,False,substation,False,transmission,0.0,129.3816,37.0899,KR,POINT (129.3816 37.0899),True
20,20,7,345000,False,substation,False,transmission,0.0,129.3826,37.0909,KR,POINT (129.3826 37.0909),False
21,21,7,380000,False,substation,False,transmission,0.0,129.3836,37.0919,KR,POINT (129.3836 37.0919),False
22,22,7,765000,False,substation,False,transmission,0.0,129.3846,37.0929,KR,POINT (129.3846 37.0929),False
23,23,8,154000,False,substation,False,transmission,0.0,127.5314,36.2944,KR,POINT (127.5314 36.2944),True
24,24,8,345000,False,substation,False,transmission,0.0,127.5324,36.2954,KR,POINT (127.5324 36.2954),False
25,25,9,154000,False,substation,False,transmission,0.0,127.1479,37.2335,KR,POINT (127.1479 37.2335),True
26,26,9,345000,False,substation,False,transmission,0.0,127.1489,37.2345,KR,POINT (127.1489 37.2345),False
27,27,9,354000,False,substation,False,transmission,0.0,127.1499,37.2355,KR,POINT (127.1499 37.2355),False
28,28,10,154000,False,substation,False,transmission,0.0,127.2596,37.0973,KR,POINT (127.2596 37.0973),True
29,29,10,345000,False,substation,False,transmission,0.0,127.2606,37.0983,KR,POINT (127.2606 37.0983),False
30,30,10,765000,False,substation,False,transmission,0.0,127.2616,37.0993,KR,POINT (127.2616 37.0993),False
31,31,11,154000,False,substation,False,transmission,0.0,127.0599,37.3778,KR,POINT (127.0599 37.3778),True
32,32,11,345000,False,substation,False,transmission,0.0,127.0609,37.3788,KR,POINT (127.0609 37.3788),False
33,33,12,154000,False,substation,False,transmission,0.0,127.2662,36.2432,KR,POINT (127.2662 36.2432),True
34,34,12,345000,False,substation,False,transmission,0.0,127.2672,36.2442,KR,POINT (127.2672 36.2442),False
35,35,13,154000,False,substation,False,transmission,0.0,126.8854,37.4642,KR,POINT (126.8854 37.4642),True
36,36,13,345000,False,substation,False,transmission,0.0,126.8864,37.4652,KR,POINT (126.8864 37.4652),False
37,37,14,154000,False,substation,False,transmission,0.0,126.9341,35.9397,KR,POINT (126.9341 35.9397),True
38,38,15,154000,False,substation,False,transmission,0.0,126.8743,35.9672,KR,POINT (126.8743 35.9672),True
39,39,15,345000,False,substation,False,transmission,0.0,126.8753,35.9682,KR,POINT (126.8753 35.9682),False
40,40,16,154000,False,substation,False,transmission,0.0,128.691,35.7349,KR,POINT (128.691 35.7349),True
41,41,16,345000,False,substation,False,transmission,0.0,128.692,35.7359,KR,POINT (128.692 35.7359),False
42,42,17,154000,False,substation,False,transmission,0.0,128.8341,35.8714,KR,POINT (128.8341 35.8714),True
43,43,17,345000,False,substation,False,transmission,0.0,128.8351,35.8724,KR,POINT (128.8351 35.8724),False
44,44,17,354000,False,substation,False,transmission,0.0,128.8361,35.8734,KR,POINT (128.8361 35.8734),False
45,45,18,154000,False,substation,False,transmission,0.0,128.403,35.734,KR,POINT (128.403 35.734),True
46,46,18,345000,False,substation,False,transmission,0.0,128.404,35.735,KR,POINT (128.404 35.735),False
47,47,19,154000,False,substation,False,transmission,0.0,129.4732,35.7146,KR,POINT (129.4732 35.7146),True
48,48,19,345000,False,substation,False,transmission,0.0,129.4742,35.7156,KR,POINT (129.4742 35.7156),False
49,49,20,154000,False,substation,False,transmission,0.0,128.4076,35.9664,KR,POINT (128.4076 35.9664),True
50,50,20,345000,False,substation,False,transmission,0.0,128.4086,35.9674,KR,POINT (128.4086 35.9674),False
51,51,21,154000,False,substation,False,transmission,0.0,127.2451,37.0221,KR,POINT (127.2451 37.0221),True
52,52,21,345000,False,substation,False,transmission,0.0,127.2461,37.0231,KR,POINT (127.2461 37.0231),False
53,53,22,154000,False,substation,False,transmission,0.0,128.9631,35.9896,KR,POINT (128.9631 35.9896),True
54,54,23,154000,False,substation,False,transmission,0.0,127.4613,36.5534,KR,POINT (127.4613 36.5534),True
55,55,23,345000,False,substation,False,transmission,0.0,127.4623,36.5544,KR,POINT (127.4623 36.5544),False
56,56,24,154000,False,substation,False,transmission,0.0,126.9192,35.2053,KR,POINT (126.9192 35.2053),True
57,57,24,345000,False,substation,False,transmission,0.0,126.9202,35.2063,KR,POINT (126.9202 35.2063),False
58,58,25,154000,False,substation,False,transmission,0.0,127.468,35.4508,KR,POINT (127.468 35.4508),True
59,59,25,345000,False,substation,False,transmission,0.0,127.469,35.4518,KR,POINT (127.469 35.4518),False
60,60,26,154000,False,substation,False,transmission,0.0,127.0151,35.752,KR,POINT (127.0151 35.752),True
61,61,26,345000,False,substation,False,transmission,0.0,127.0161,35.753,KR,POINT (127.0161 35.753),False
62,62,27,154000,False,substation,False,transmission,0.0,128.1255,35.3423,KR,POINT (128.1255 35.3423),True
63,63,27,345000,False,substation,False,transmission,0.0,128.1265,35.3433,KR,POINT (128.1265 35.3433),False
64,64,28,154000,False,substation,False,transmission,0.0,128.5237,35.2878,KR,POINT (128.5237 35.2878),True
65,65,28,345000,False,substation,False,transmission,0.0,128.5247,35.2888,KR,POINT (128.5247 35.2888),False
66,66,29,154000,False,substation,False,transmission,0.0,129.1642,35.2458,KR,POINT (129.1642 35.2458),True
67,67,29,345000,False,substation,False,transmission,0.0,129.1652,35.2468,KR,POINT (129.1652 35.2468),False
68,68,29,354000,False,substation,False,transmission,0.0,129.1662,35.2478,KR,POINT (129.1662 35.2478),False
69,69,30,154000,False,substation,False,transmission,0.0,128.7902,35.2179,KR,POINT (128.7902 35.2179),True
70,70,30,345000,False,substation,False,transmission,0.0,128.7912,35.2189,KR,POINT (128.7912 35.2189),False
71,71,31,154000,False,substation,False,transmission,0.0,127.6229,34.9711,KR,POINT (127.6229 34.9711),True
72,72,31,345000,False,substation,False,transmission,0.0,127.6239,34.9721,KR,POINT (127.6239 34.9721),False
73,73,32,154000,False,substation,False,transmission,0.0,127.5036,34.9382,KR,POINT (127.5036 34.9382),True
74,74,33,154000,False,substation,False,transmission,0.0,126.9128,37.311,KR,POINT (126.9128 37.311),True
75,75,33,345000,False,substation,False,transmission,0.0,126.9138,37.312,KR,POINT (126.9138 37.312),False
76,76,34,154000,False,substation,False,transmission,0.0,126.8841,37.1421,KR,POINT (126.8841 37.1421),True
77,77,34,345000,False,substation,False,transmission,0.0,126.8851,37.1431,KR,POINT (126.8851 37.1431),False
78,78,35,154000,False,substation,False,transmission,0.0,127.0081,36.8766,KR,POINT (127.0081 36.8766),True
79,79,35,345000,False,substation,False,transmission,0.0,127.0091,36.8776,KR,POINT (127.0091 36.8776),False
80,80,36,154000,False,substation,False,transmission,0.0,126.7638,37.3511,KR,POINT (126.7638 37.3511),True
81,81,36,345000,False,substation,False,transmission,0.0,126.7648,37.3521,KR,POINT (126.7648 37.3521),False
82,82,37,154000,False,substation,False,transmission,0.0,127.3861,36.8217,KR,POINT (127.3861 36.8217),True
83,83,37,345000,False,substation,False,transmission,0.0,127.3871,36.8227,KR,POINT (127.3871 36.8227),False
84,84,38,154000,False,substation,False,transmission,0.0,126.9238,36.7895,KR,POINT (126.9238 36.7895),True
85,85,38,345000,False,substation,False,transmission,0.0,126.9248,36.7905,KR,POINT (126.9248 36.7905),False
86,86,39,154000,False,substation,False,transmission,0.0,126.6425,36.7695,KR,POINT (126.6425 36.7695),True
87,87,39,345000,False,substation,False,transmission,0.0,126.6435,36.7705,KR,POINT (126.6435 36.7705),False
88,88,39,765000,False,substation,False,transmission,0.0,126.6445,36.7715,KR,POINT (126.6445 36.7715),False
89,89,40,154000,False,substation,False,transmission,0.0,127.1615,37.5041,KR,POINT (127.1615 37.5041),True
90,90,40,345000,False,substation,False,transmission,0.0,127.1625,37.5051,KR,POINT (127.1625 37.5051),False
91,91,41,154000,False,substation,False,transmission,0.0,127.1753,37.6091,KR,POINT (127.1753 37.6091),True
92,92,41,345000,False,substation,False,transmission,0.0,127.1763,37.6101,KR,POINT (127.1763 37.6101),False
93,93,42,154000,False,substation,False,transmission,0.0,126.8958,37.6695,KR,POINT (126.8958 37.6695),True
94,94,42,345000,False,substation,False,transmission,0.0,126.8968,37.6705,KR,POINT (126.8968 37.6705),False
95,95,43,154000,False,substation,False,transmission,0.0,128.5685,36.7752,KR,POINT (128.5685 36.7752),True
96,96,43,345000,False,substation,False,transmission,0.0,128.5695,36.7762,KR,POINT (128.5695 36.7762),False
97,97,44,345000,False,substation,False,transmission,0.0,128.962,37.2561,KR,POINT (128.962 37.2561),True
98,98,44,765000,False,substation,False,transmission,0.0,128.963,37.2571,KR,POINT (128.963 37.2571),False
99,99,45,154000,False,substation,False,transmission,0.0,127.1101,36.1777,KR,POINT (127.1101 36.1777),True
100,100,46,345000,False,substation,False,transmission,0.0,127.5047,37.6189,KR,POINT (127.5047 37.6189),True
101,101,46,765000,False,substation,False,transmission,0.0,127.5057,37.6199,KR,POINT (127.5057 37.6199),False
102,102,47,154000,False,substation,False,transmission,0.0,126.9336,34.9642,KR,POINT (126.9336 34.9642),True
103,103,47,345000,False,substation,False,transmission,0.0,126.9346,34.9652,KR,POINT (126.9346 34.9652),False
104,104,48,154000,False,substation,False,transmission,0.0,126.7017,34.7287,KR,POINT (126.7017 34.7287),True
105,105,48,345000,False,substation,False,transmission,0.0,126.7027,34.7297,KR,POINT (126.7027 34.7297),False
106,106,49,154000,False,substation,False,transmission,0.0,128.5421,38.0153,KR,POINT (128.5421 38.0153),True
107,107,49,345000,False,substation,False,transmission,0.0,128.5431,38.0163,KR,POINT (128.5431 38.0163),False
108,108,49,354000,False,substation,False,transmission,0.0,128.5441,38.0173,KR,POINT (128.5441 38.0173),False
109,109,50,154000,False,substation,False,transmission,0.0,129.1009,37.4934,KR,POINT (129.1009 37.4934),True
110,110,50,345000,False,substation,False,transmission,0.0,129.1019,37.4944,KR,POINT (129.1019 37.4944),False
111,111,51,154000,False,substation,False,transmission,0.0,128.2138,37.1723,KR,POINT (128.2138 37.1723),True
112,112,51,345000,False,substation,False,transmission,0.0,128.2148,37.1733,KR,POINT (128.2148 37.1733),False
113,113,52,154000,False,substation,False,transmission,0.0,127.3394,37.3741,KR,POINT (127.3394 37.3741),True
114,114,52,345000,False,substation,False,transmission,0.0,127.3404,37.3751,KR,POINT (127.3404 37.3751),False
115,115,53,154000,False,substation,False,transmission,0.0,126.7582,37.7116,KR,POINT (126.7582 37.7116),True
116,116,53,345000,False,substation,False,transmission,0.0,126.7592,37.7126,KR,POINT (126.7592 37.7126),False
117,117,54,154000,False,substation,False,transmission,0.0,126.785,37.8122,KR,POINT (126.785 37.8122),True
118,118,54,345000,False,substation,False,transmission,0.0,126.786,37.8132,KR,POINT (126.786 37.8132),False
119,119,55,154000,False,substation,False,transmission,0.0,127.1575,37.9487,KR,POINT (127.1575 37.9487),True
120,120,55,345000,False,substation,False,transmission,0.0,127.1585,37.9497,KR,POINT (127.1585 37.9497),False
121,121,56,154000,False,substation,False,transmission,0.0,127.0108,37.031,KR,POINT (127.0108 37.031),True
122,122,57,154000,False,substation,False,transmission,0.0,128.8773,35.4137,KR,POINT (128.8773 35.4137),True
123,123,58,154000,False,substation,False,transmission,0.0,126.8803,37.5371,KR,POINT (126.8803 37.5371),True
124,124,58,345000,False,substation,False,transmission,0.0,126.8813,37.5381,KR,POINT (126.8813 37.5381),False
125,125,59,345000,False,substation,False,transmission,0.0,128.8651,35.0984,KR,POINT (128.8651 35.0984),True
126,126,60,345000,False,substation,False,transmission,0.0,129.3934,35.652,KR,POINT (129.3934 35.652),True
127,127,61,154000,False,substation,False,transmission,0.0,127.7126,34.8298,KR,POINT (127.7126 34.8298),True
128,128,61,345000,False,substation,False,transmission,0.0,127.7136,34.8308,KR,POINT (127.7136 34.8308),False
129,129,62,154000,False,substation,False,transmission,0.0,126.6944,37.4885,KR,POINT (126.6944 37.4885),True
130,130,62,345000,False,substation,False,transmission,0.0,126.6954,37.4895,KR,POINT (126.6954 37.4895),False
131,131,63,154000,False,substation,False,transmission,0.0,127.0923,37.7433,KR,POINT (127.0923 37.7433),True
132,132,63,345000,False,substation,False,transmission,0.0,127.0933,37.7443,KR,POINT (127.0933 37.7443),False
133,133,64,154000,False,substation,False,transmission,0.0,128.1161,34.9184,KR,POINT (128.1161 34.9184),True
134,134,64,345000,False,substation,False,transmission,0.0,128.1171,34.9194,KR,POINT (128.1171 34.9194),False
135,135,65,154000,False,substation,False,transmission,0.0,128.433,36.1623,KR,POINT (128.433 36.1623),True
136,136,65,345000,False,substation,False,transmission,0.0,128.434,36.1633,KR,POINT (128.434 36.1633),False
137,137,66,154000,False,substation,False,transmission,0.0,128.4919,37.1623,KR,POINT (128.4919 37.1623),True
138,138,67,154000,False,substation,False,transmission,0.0,127.353,36.7577,KR,POINT (127.353 36.7577),True
139,139,67,345000,False,substation,False,transmission,0.0,127.354,36.7587,KR,POINT (127.354 36.7587),False
140,140,67,765000,False,substation,False,transmission,0.0,127.355,36.7597,KR,POINT (127.355 36.7597),False
141,141,68,345000,False,substation,False,transmission,0.0,128.5538,35.6149,KR,POINT (128.5538 35.6149),True
142,142,68,765000,False,substation,False,transmission,0.0,128.5548,35.6159,KR,POINT (128.5548 35.6159),False
143,143,69,154000,False,substation,False,transmission,0.0,126.6322,35.9666,KR,POINT (126.6322 35.9666),True
144,144,69,345000,False,substation,False,transmission,0.0,126.6332,35.9676,KR,POINT (126.6332 35.9676),False
145,145,70,154000,False,substation,False,transmission,0.0,127.3263,36.5131,KR,POINT (127.3263 36.5131),True
146,146,70,345000,False,substation,False,transmission,0.0,127.3273,36.5141,KR,POINT (127.3273 36.5141),False
147,147,71,154000,False,substation,False,transmission,0.0,126.5861,36.8518,KR,POINT (126.5861 36.8518),True
148,148,71,345000,False,substation,False,transmission,0.0,126.5871,36.8528,KR,POINT (126.5871 36.8528),False
149,149,72,154000,False,substation,False,transmission,0.0,127.0596,36.8287,KR,POINT (127.0596 36.8287),True
150,150,72,345000,False,substation,False,transmission,0.0,127.0606,36.8297,KR,POINT (127.0606 36.8297),False
151,151,73,154000,False,substation,False,transmission,0.0,129.3923,35.9978,KR,POINT (129.3923 35.9978),True
152,152,73,345000,False,substation,False,transmission,0.0,129.3933,35.9988,KR,POINT (129.3933 35.9988),False
153,153,74,154000,False,substation,False,transmission,0.0,129.2384,36.0819,KR,POINT (129.2384 36.0819),True
154,154,74,345000,False,substation,False,transmission,0.0,129.2394,36.0829,KR,POINT (129.2394 36.0829),False
155,155,75,154000,False,substation,False,transmission,0.0,126.6423,37.632,KR,POINT (126.6423 37.632),True
156,156,75,345000,False,substation,False,transmission,0.0,126.6433,37.633,KR,POINT (126.6433 37.633),False
157,157,76,154000,False,substation,False,transmission,0.0,127.0334,37.5761,KR,POINT (127.0334 37.5761),True
158,158,76,345000,False,substation,False,transmission,0.0,127.0344,37.5771,KR,POINT (127.0344 37.5771),False
159,159,77,154000,False,substation,False,transmission,0.0,128.6719,36.3413,KR,POINT (128.6719 36.3413),True
160,160,78,345000,False,substation,False,transmission,0.0,129.0155,36.406,KR,POINT (129.0155 36.406),True
161,161,79,345000,False,substation,False,transmission,0.0,127.7767,35.2557,KR,POINT (127.7767 35.2557),True
162,162,80,154000,False,substation,False,transmission,0.0,128.6414,35.2222,KR,POINT (128.6414 35.2222),True
163,163,80,345000,False,substation,False,transmission,0.0,128.6424,35.2232,KR,POINT (128.6424 35.2232),False
164,164,81,154000,False,substation,False,transmission,0.0,129.0074,35.162,KR,POINT (129.0074 35.162),True
165,165,81,345000,False,substation,False,transmission,0.0,129.0084,35.163,KR,POINT (129.0084 35.163),False
166,166,82,345000,False,substation,False,transmission,0.0,129.0933,35.1478,KR,POINT (129.0933 35.1478),True
167,167,83,154000,False,substation,False,transmission,0.0,126.7449,37.5273,KR,POINT (126.7449 37.5273),True
168,168,83,345000,False,substation,False,transmission,0.0,126.7459,37.5283,KR,POINT (126.7459 37.5283),False
169,169,84,154000,False,substation,False,transmission,0.0,126.7746,36.9586,KR,POINT (126.7746 36.9586),True
170,170,84,345000,False,substation,False,transmission,0.0,126.7756,36.9596,KR,POINT (126.7756 36.9596),False
171,171,85,154000,False,substation,False,transmission,0.0,127.1472,37.3527,KR,POINT (127.1472 37.3527),True
172,172,85,345000,False,substation,False,transmission,0.0,127.1482,37.3537,KR,POINT (127.1482 37.3537),False
173,173,86,154000,False,substation,False,transmission,0.0,126.7792,34.8123,KR,POINT (126.7792 34.8123),True
174,174,87,154000,False,substation,False,transmission,0.0,127.429,34.947,KR,POINT (127.429 34.947),True
175,175,88,154000,False,substation,False,transmission,0.0,127.0514,37.4993,KR,POINT (127.0514 37.4993),True
176,176,88,345000,False,substation,False,transmission,0.0,127.0524,37.5003,KR,POINT (127.0524 37.5003),False
177,177,89,154000,False,substation,False,transmission,0.0,128.514,35.8097,KR,POINT (128.514 35.8097),True
178,178,90,154000,False,substation,False,transmission,0.0,127.3937,36.4024,KR,POINT (127.3937 36.4024),True
179,179,91,154000,False,substation,False,transmission,0.0,127.3413,36.9461,KR,POINT (127.3413 36.9461),True
180,180,91,345000,False,substation,False,transmission,0.0,127.3423,36.9471,KR,POINT (127.3423 36.9471),False
181,181,92,765000,False,substation,False,transmission,0.0,127.3095,36.7095,KR,POINT (127.3095 36.7095),True
182,182,93,154000,False,substation,False,transmission,0.0,128.5612,38.1846,KR,POINT (128.5612 38.1846),True
183,183,94,154000,False,substation,False,transmission,0.0,126.8262,36.733,KR,POINT (126.8262 36.733),True
184,184,95,154000,False,substation,False,transmission,0.0,127.2169,36.7027,KR,POINT (127.2169 36.7027),True
185,185,96,154000,False,substation,False,transmission,0.0,127.1271,36.7805,KR,POINT (127.1271 36.7805),True
186,186,97,154000,False,substation,False,transmission,0.0,127.212,36.8857,KR,POINT (127.212 36.8857),True
187,187,98,154000,False,substation,False,transmission,0.0,126.8225,37.0047,KR,POINT (126.8225 37.0047),True
188,188,98,345000,False,substation,False,transmission,0.0,126.8235,37.0057,KR,POINT (126.8235 37.0057),False
189,189,99,154000,False,substation,False,transmission,0.0,127.274,38.0501,KR,POINT (127.274 38.0501),True
190,190,100,154000,False,substation,False,transmission,0.0,127.222,37.9168,KR,POINT (127.222 37.9168),True
191,191,101,154000,False,substation,False,transmission,0.0,129.2951,36.0291,KR,POINT (129.2951 36.0291),True
192,192,101,345000,False,substation,False,transmission,0.0,129.2961,36.0301,KR,POINT (129.2961 36.0301),False
193,193,102,154000,False,substation,False,transmission,0.0,129.3483,35.7304,KR,POINT (129.3483 35.7304),True
194,194,102,345000,False,substation,False,transmission,0.0,129.3493,35.7314,KR,POINT (129.3493 35.7314),False
195,195,102,354000,False,substation,False,transmission,0.0,129.3503,35.7324,KR,POINT (129.3503 35.7324),False
196,196,103,154000,False,substation,False,transmission,0.0,129.2465,35.645,KR,POINT (129.2465 35.645),True
197,197,104,154000,False,substation,False,transmission,0.0,129.2942,35.5711,KR,POINT (129.2942 35.5711),True
198,198,105,154000,False,substation,False,transmission,0.0,126.482,35.376,KR,POINT (126.482 35.376),True
199,199,106,154000,False,substation,False,transmission,0.0,127.3152,36.3797,KR,POINT (127.3152 36.3797),True
200,200,107,154000,False,substation,False,transmission,0.0,126.4914,36.3976,KR,POINT (126.4914 36.3976),True
201,201,107,345000,False,substation,False,transmission,0.0,126.4924,36.3986,KR,POINT (126.4924 36.3986),False
202,202,108,345000,False,substation,False,transmission,0.0,128.9216,37.6469,KR,POINT (128.9216 37.6469),True
203,203,109,154000,False,substation,False,transmission,0.0,127.0867,36.9196,KR,POINT (127.0867 36.9196),True
204,204,110,154000,False,substation,False,transmission,0.0,126.5179,37.0503,KR,POINT (126.5179 37.0503),True
205,205,110,765000,False,substation,False,transmission,0.0,126.5189,37.0513,KR,POINT (126.5189 37.0513),False
206,206,111,154000,False,substation,False,transmission,0.0,128.5161,38.2069,KR,POINT (128.5161 38.2069),True
207,207,112,154000,False,substation,False,transmission,0.0,129.0347,35.3312,KR,POINT (129.0347 35.3312),True
208,208,113,154000,False,substation,False,transmission,0.0,127.413,36.7172,KR,POINT (127.413 36.7172),True
209,209,114,154000,False,substation,False,transmission,0.0,127.271,36.9737,KR,POINT (127.271 36.9737),True
210,210,115,154000,False,substation,False,transmission,0.0,128.835,37.7916,KR,POINT (128.835 37.7916),True
211,211,116,154000,False,substation,False,transmission,0.0,127.3973,36.6811,KR,POINT (127.3973 36.6811),True
212,212,117,154000,False,substation,False,transmission,0.0,127.4285,36.9861,KR,POINT (127.4285 36.9861),True
213,213,118,154000,False,substation,False,transmission,0.0,126.4201,36.9813,KR,POINT (126.4201 36.9813),True
214,214,119,154000,False,substation,False,transmission,0.0,128.6971,34.8669,KR,POINT (128.6971 34.8669),True
215,215,120,154000,False,substation,False,transmission,0.0,126.6537,33.3667,KR,POINT (126.6537 33.3667),True
216,216,121,154000,False,substation,False,transmission,0.0,126.8554,33.4433,KR,POINT (126.8554 33.4433),True
217,217,122,154000,False,substation,False,transmission,0.0,126.6422,33.4728,KR,POINT (126.6422 33.4728),True
218,218,123,154000,False,substation,False,transmission,0.0,126.3587,33.2912,KR,POINT (126.3587 33.2912),True
219,219,124,154000,False,substation,False,transmission,0.0,126.4851,33.4693,KR,POINT (126.4851 33.4693),True
220,220,124,250000,True,substation,False,transmission,0.0,126.4861,33.4703,KR,POINT (126.4861 33.4703),False
221,221,125,154000,False,substation,False,transmission,0.0,126.5962,33.4781,KR,POINT (126.5962 33.4781),True
222,222,126,154000,False,substation,False,transmission,0.0,126.5557,33.5023,KR,POINT (126.5557 33.5023),True
223,223,127,154000,False,substation,False,transmission,0.0,126.3713,33.3436,KR,POINT (126.3713 33.3436),True
224,224,128,154000,False,substation,False,transmission,0.0,128.4745,35.8464,KR,POINT (128.4745 35.8464),True
225,225,129,154000,False,substation,False,transmission,0.0,126.5114,33.2782,KR,POINT (126.5114 33.2782),True
226,226,130,154000,False,substation,False,transmission,0.0,128.6344,35.8257,KR,POINT (128.6344 35.8257),True
227,227,131,154000,False,substation,False,transmission,0.0,128.3792,35.7885,KR,POINT (128.3792 35.7885),True
228,228,132,154000,False,substation,False,transmission,0.0,128.2974,35.9314,KR,POINT (128.2974 35.9314),True
229,229,133,345000,False,substation,False,transmission,0.0,127.788,36.1415,KR,POINT (127.788 36.1415),True
230,230,134,154000,False,substation,False,transmission,0.0,127.3205,36.2812,KR,POINT (127.3205 36.2812),True
231,231,135,154000,False,substation,False,transmission,0.0,126.994,37.407,KR,POINT (126.994 37.407),True
232,232,135,345000,False,substation,False,transmission,0.0,126.995,37.408,KR,POINT (126.995 37.408),False
233,233,136,154000,False,substation,False,transmission,0.0,126.969,37.3099,KR,POINT (126.969 37.3099),True
234,234,137,154000,False,substation,False,transmission,0.0,127.0539,37.3135,KR,POINT (127.0539 37.3135),True
235,235,138,154000,False,substation,False,transmission,0.0,126.5841,36.3815,KR,POINT (126.5841 36.3815),True
236,236,139,154000,False,substation,False,transmission,0.0,127.0515,35.8337,KR,POINT (127.0515 35.8337),True
237,237,139,345000,False,substation,False,transmission,0.0,127.0525,35.8347,KR,POINT (127.0525 35.8347),False
238,238,140,154000,False,substation,False,transmission,0.0,128.8312,35.7524,KR,POINT (128.8312 35.7524),True
239,239,140,345000,False,substation,False,transmission,0.0,128.8322,35.7534,KR,POINT (128.8322 35.7534),False
240,240,141,154000,False,substation,False,transmission,0.0,129.1546,35.5674,KR,POINT (129.1546 35.5674),True
241,241,141,345000,False,substation,False,transmission,0.0,129.1556,35.5684,KR,POINT (129.1556 35.5684),False
242,242,142,345000,False,substation,False,transmission,0.0,128.6093,35.7283,KR,POINT (128.6093 35.7283),True
243,243,143,154000,False,substation,False,transmission,0.0,129.4137,35.7628,KR,POINT (129.4137 35.7628),True
244,244,143,345000,False,substation,False,transmission,0.0,129.4147,35.7638,KR,POINT (129.4147 35.7638),False
245,245,144,154000,False,substation,False,transmission,0.0,128.5309,35.9506,KR,POINT (128.5309 35.9506),True
246,246,144,345000,False,substation,False,transmission,0.0,128.5319,35.9516,KR,POINT (128.5319 35.9516),False
247,247,145,154000,False,substation,False,transmission,0.0,127.4539,35.7806,KR,POINT (127.4539 35.7806),True
248,248,146,345000,False,substation,False,transmission,0.0,127.3326,35.4834,KR,POINT (127.3326 35.4834),True
249,249,147,154000,False,substation,False,transmission,0.0,128.6904,35.4141,KR,POINT (128.6904 35.4141),True
250,250,148,154000,False,substation,False,transmission,0.0,128.5555,35.1718,KR,POINT (128.5555 35.1718),True
251,251,149,154000,False,substation,False,transmission,0.0,128.8916,35.2298,KR,POINT (128.8916 35.2298),True
252,252,150,154000,False,substation,False,transmission,0.0,128.9724,35.3253,KR,POINT (128.9724 35.3253),True
253,253,151,154000,False,substation,False,transmission,0.0,127.8188,34.9568,KR,POINT (127.8188 34.9568),True
254,254,151,345000,False,substation,False,transmission,0.0,127.8198,34.9578,KR,POINT (127.8198 34.9578),False
255,255,152,154000,False,substation,False,transmission,0.0,126.9327,36.4724,KR,POINT (126.9327 36.4724),True
256,256,153,154000,False,substation,False,transmission,0.0,127.5673,34.8974,KR,POINT (127.5673 34.8974),True
257,257,153,345000,False,substation,False,transmission,0.0,127.5683,34.8984,KR,POINT (127.5683 34.8984),False
258,258,154,154000,False,substation,False,transmission,0.0,127.4414,35.0388,KR,POINT (127.4414 35.0388),True
259,259,155,154000,False,substation,False,transmission,0.0,127.5823,36.3107,KR,POINT (127.5823 36.3107),True
260,260,156,154000,False,substation,False,transmission,0.0,127.1609,36.4815,KR,POINT (127.1609 36.4815),True
261,261,157,345000,False,substation,False,transmission,0.0,127.5268,35.0084,KR,POINT (127.5268 35.0084),True
262,262,158,154000,False,substation,False,transmission,0.0,127.6756,34.9693,KR,POINT (127.6756 34.9693),True
263,263,159,154000,False,substation,False,transmission,0.0,128.2789,35.3144,KR,POINT (128.2789 35.3144),True
